Brand,Features,Price
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,"{1: 'AMD Ryzen 9 Octa Core Processor', 2: '16 GB DDR5 RAM', 3: 'Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Microsoft Office Home & Student', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,96,990"
acer Nitro 5 Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '16 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year International Travelers Warranty (ITW)', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹63,990"
Lenovo Legion 5 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,"{1: 'Intel Core i5 Processor (10th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Onsite�Warranty�+ 1 Year Legion Ultimate Support + 1 Year Accidental Damage Protection', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹72,490"
ASUS VivoBook Ultra Ryzen 7 Octa Core AMD R7-5700U - (8 GB/512 GB SSD/Windows 10 Home) KM413UA-EB703TS...,"{1: 'AMD Ryzen 7 Octa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: 'MyASUS, Office Home and Student 2019, Link to MyASUS, Splendid, Tru2Life', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹57,990"
Lenovo IdeaPad Gaming Ryzen 5 Hexa Core 4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Microsoft Office (Trial Only)', 7: '1 Year Warranty + 1 Year Premium Care + 1 Year ADP', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹60,490"
MSI Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti/360 Hz...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '43.94 cm (17.3 Inch) Display', 6: '2 Year On-Site & Carry-In Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,90,890"
MSI Delta 15 AMD Advantage Edition Ryzen 9 Octa Core 5900HX 5th Gen - (16 GB/1 TB SSD/Windows 11 Home/...,"{1: 'AMD Ryzen 9 Octa Core Processor (5th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year On-Site Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,29,990"
ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"{1: 'AMD Ryzen 7 Octa Core Processor', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Windows 11, Microsoft Office H&S 2021, 1 Year McAfee', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹88,990"
ASUS EeeBook 14 with NumberPad Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV103WS Thin ...,"{1: 'Intel Pentium Silver Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '256 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: '1 Year Onsite warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹31,990"
DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) vostro 3510 icl Thin and Light Laptop,"{1: 'Intel Core i3 Processor (10th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Microsoft Office Home & Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹41,890"
DELL G15 Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050)...,"{1: 'NVIDIA GEFORCE RTX 3050', 2: '15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits', 3: 'Improved thermal design with copper pipes & vents', 4: 'Game shift key for Turbo boost of power', 5: 'In-built Alienware Command center software with enhanced control over system settings', 6: 'AMD Ryzen 5 Hexa Core Processor', 7: '16 GB DDR4 RAM', 8: '64 bit Windows 10 Operating System', 9: '512 GB SSD', 10: '39.62 cm (15.6 inch) Display', 11: '1 Year Premium Support', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹79,490"
ASUS Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X415JA-BV302W Thin and Light Laptop,"{1: 'Intel Core i3 Processor (10th Gen)', 2: '8 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '1 TB HDD', 5: '35.56 cm (14 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹28,990"
Lenovo Lenovo Legion 5 Pro Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVI...,"{1: 'AMD Ryzen 7 Octa Core Processor', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '40.64 cm (16 inch) Display', 6: 'Microsoft Office Home & Student 2019', 7: '3 Years Onsite�Warranty�+ 3 Years Legion Ultimate Support + 1 Year Accidental Damage Protection', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,31,490"
ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD Ryzen™ 7 5800H 5th Gen - (16 GB/1 TB SSD/Windows 10 Ho...,"{1: 'AMD Ryzen 7 Octa Core Processor (5th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Windows 10 Home, Ms-Office Home & Student 2019', 7: '1 Year Onsite Warranty by Asus', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹89,990"
DELL Inspiron Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB HDD|256 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year Onsite Hardware Service', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹62,158"
MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 306...,"{1: 'Pre-installed Genuine Windows 10 Home OS', 2: 'Intel Core i7 Processor (11th Gen)', 3: '16 GB DDR4 RAM', 4: '64 bit Windows 10 Operating System', 5: '1 TB SSD', 6: '39.62 cm (15.6 inches) Display', 7: 'Cooler Boost 5, Hi-Res Audio, Nahimic 3, Speaker Tuning Engine, MSI Center', 8: '2 Year On-Site Warranty', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,23,490"
DELL Vostro Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Vostro 3400 Thin and Light Laptop,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '256 GB SSD', 5: '38.0 cm (14.96 Inch) Display', 6: 'Microsoft Office Home and Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹42,690"
ASUS ROG Zephyrus M16 (2022) with 90Whr Battery Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 G...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '40.64 cm (16 Inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,79,990"
ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC311WS 2 in 1 Lapt...,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB LPDDR4X RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Touchscreen Display', 6: 'Microsoft Office Home and Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹49,990"
ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC511WS 2 in 1 Lapt...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB LPDDR4X RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Touchscreen Display', 6: 'Microsoft Office Home and Student 2021', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹66,490"
DELL Inspiron Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 3000 Thin and Light...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year Onsite Hardware Service', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹58,276"
MSI Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B11MOU-861IN Thin and Light Laptop,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: '1 Year On-Site Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹45,990"
acer Nitro 5 Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: 'Acer Care Center, Acer Product Registration, NitroSense, Quick Access', 7: '1 Year International Travelers Warranty (ITW)', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹58,900"
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY13HN/A,"{1: 'Apple M2 Processor', 2: '8 GB Unified Memory RAM', 3: 'Mac OS Operating System', 4: '256 GB SSD', 5: '34.54 cm (13.6 Inch) Display', 6: 'Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player', 7: '1 Year Limited Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,13,990"
MSI GP65 Leopard Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Ge...,"{1: '15.6 inches Full HD IPS Thin Bezel Display (144Hz, 45% NTSC Color Gamut)', 2: 'Intel Core i7 Processor (10th Gen)', 3: '16 GB DDR4 RAM', 4: '64 bit Windows 10 Operating System', 5: '1 TB HDD|256 GB SSD', 6: '39.62 cm (15.6 inch) Display', 7: 'SHIFT, SteelSeries Engine 3, Matrix Display (Extend), Dragon Center, GamingMode, VR Ready, Cooler Boost 5, Nahimic 3, Nahimic VR, Giant Speaker', 8: '2 Year Warranty Term for Gaming', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,06,990"
MSI Pulse GL66 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 307...,"{1: 'Intel Core i7 Processor (11th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: 'Matrix Display (Extend)?Cooler Boost 5?Hi-Res Audio?Nahimic 3, Thin Bezel?Speaker Tuning Engine', 7: '2 Year On-Site Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,50,990"
ASUS TUF Gaming F15 Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RT...,"{1: 'Intel Core i7 Processor (11th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,02,490"
DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-5...,"{1: 'Processor: i5-11260H (Base: 2.60 GHz up to 4.40 GHz) 12MB Cache', 2: 'RAM & Storage: 16GB DDR4 (2 DIMM Slots) 512GB SSD', 3: 'Graphics: NVIDIA GEFORCE RTX 3050 (4GB GDDR6) TGP 90W', 4: 'Display: 15.6"" FHD WVA AG 250 nits 120Hz Narrow Border, Keyboard & Warranty: Backlit Keyboard Orange & 1 Year Onsite Premium Support', 5: 'Ports: 1. HiSpeed USB 2.0 | 2. HiSpeed USB 2.0 with PowerShare | 3. USB 3.2 Gen 1 Type-C port with DisplayPort with alt mode | 4. SuperSpeed USB 3.2 | 5. HDMI | 6. Power in | 7. RJ45 | 8. Headphones/mic', 6: 'Intel Core i5 Processor (11th Gen)', 7: '16 GB DDR4 RAM', 8: '64 bit Windows 11 Operating System', 9: '512 GB SSD', 10: '39.62 cm (15.6 inch) Display', 11: 'Office Home and Student 2021', 12: '1 Year Onsite Hardware Service', 13: 'NA', 14: 'NA', 15: 'NA'}","₹73,990"
GIGABYTE G5 GD Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '2 year carry on warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹73,990"
DELL 7000 Series Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) New Inspiron 7420...,"{1: 'Intel Core i7 Processor (12th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Touchscreen Display', 6: 'Windows 11, Office 21', 7: '12 Months', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,08,749"
ASUS TUF Gaming A17 Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NV...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 10 Operating System', 4: '512 GB SSD', 5: '43.94 cm (17.3 inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹64,590"
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,"{1: 'Intel Core i5 Processor (10th Gen)', 2: '8 GB LPDDR4X RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: 'NA', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹39,990"
ASUS Ryzen 3 Dual Core - (8 GB/256 GB SSD/Windows 11 Home) X512DA-BQ302WS Laptop,"{1: 'AMD Ryzen 3 Dual Core Processor', 2: '8 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '256 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 YEAR', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹33,990"
Lenovo Yoga Slim 7 Pro Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14IHU5 Thin and Light Lap...,"{1: 'Intel Core i5 Processor (11th Gen)', 2: '16 GB LPDDR4X RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: '1 Years Carry in Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹71,990"
GIGABYTE G5 KE-52IN213SH Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"{1: 'Intel Core i5 Processor (12th Gen)', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '2 Year Carry-in Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹99,990"
ASUS ROG Flow Z13 (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/NA/120 Hz) GZ301ZA-LD049...,"{1: 'Intel Core i5 Processor (12th Gen)', 2: '16 GB DDR5 RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '34.04 cm (13.4 inch) Touchscreen Display', 6: 'Microsoft Office Home & Student', 7: '1 Year Onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,36,990"
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"{1: 'AMD Ryzen 7 Octa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Onsite�Warranty�+ 1 Year Premium Care + 1 Year Accidental Damage Protection', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹76,990"
DELL Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Notebook,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '35.56 cm (14 inch) Display', 6: '1 Year Onsite Hardware Service', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹52,990"
APPLE 2021 Macbook Pro M1 Pro - (16 GB/1 TB SSD/Mac OS Monterey) MK1F3HN/A,"{1: 'Apple M1 Pro Processor', 2: '16 GB Unified Memory RAM', 3: 'Mac OS Operating System', 4: '1 TB SSD', 5: '41.15 cm (16.2 inch) Display', 6: 'iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player', 7: '1 Year Limited Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹2,42,990"
ASUS (2022) Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100FKA-BP1104W Laptop,"{1: 'Intel Celeron Dual Core Processor', 2: '4 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '128 GB SSD', 5: '29.46 cm (11.6 Inch) Touchscreen Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹29,990"
DELL Ryzen 5 Hexa Core AMD R5-6600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,"{1: 'AMD Ryzen 5 Hexa Core Processor', 2: '8 GB DDR5 RAM', 3: '64 bit Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year Onsite Hardware Service', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹81,490"
DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,"{1: 'NVIDIA GeForce GTX 1650', 2: '15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits', 3: 'Improved thermal design with copper pipes & vents', 4: 'Game shift key for Turbo boost of power', 5: 'In-built Alienware Command center software with enhanced control over system settings', 6: 'Intel Core i5 Processor (10th Gen)', 7: '16 GB DDR4 RAM', 8: '64 bit Windows 10 Operating System', 9: '512 GB SSD', 10: '39.62 cm (15.6 inches) Display', 11: 'Microsoft Office Home & Student 2019', 12: '1 Year Premium Support', 13: 'NA', 14: 'NA', 15: 'NA'}","₹76,990"
ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX - (16 GB/1 TB SSD/Windows 11 Hom...,"{1: 'AMD Ryzen 9 Octa Core Processor', 2: '16 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '1 TB SSD', 5: '39.62 cm (15.6 Inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹1,99,990"
ASUS Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ701WS Business Laptop,"{1: 'Intel Core i7 Processor (11th Gen)', 2: '16 GB DDR4 RAM', 3: 'Windows 11 Operating System', 4: '512 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: '1 Year Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹59,490"
ASUS Core i3 12th Gen - (8 GB/256 GB SSD/Windows 11 Home) X1402ZA-EK391WS Laptop,"{1: 'Intel Core i3 Processor (12th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '256 GB SSD', 5: '35.56 cm (14 Inch) Display', 6: '1 Year Onsite Warranty', 7: 'NA', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹44,990"
DELL Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce R...,"{1: 'Processor: AMD R7-6800H (3.20 GHz Up to 4.70 Ghz 8 cores 16MB L3 Cache)', 2: 'RAM & Storage: 16GB, 2x8GB, DDR5, 4800Mhz & 512GB SSD', 3: 'Display & Graphics: 15.6"" FHD WVA AG 120Hz 250 nits Narrow Border & NVIDIA GEFORCE RTX 3050 (4GB GDDR6)', 4: 'Software & Keyboard: Win 11 + Office H&S 2021 & Backlit Keyboard Orange', 5: 'Ports: (1) HDMI 2.1, (3) SuperSpeed USB 3.2 Gen 1 Type-A, (1) USB Type C Gen 3.2 Display Port Alt-Mode, Headphone/Mic, (1) RJ45', 6: 'AMD Ryzen 7 Octa Core Processor', 7: '16 GB DDR5 RAM', 8: '64 bit Windows 11 Operating System', 9: '512 GB SSD', 10: '39.62 cm (15.6 Inch) Display', 11: '1 Year Onsite Premium Support', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹99,990"
HP 15s Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15S-FQ2670TU Laptop,"{1: 'Intel Core i3 Processor (11th Gen)', 2: '8 GB DDR4 RAM', 3: '64 bit Windows 11 Operating System', 4: '256 GB SSD', 5: '39.62 cm (15.6 inch) Display', 6: 'Microsoft Office Home and Student 2019, HP Documentation, HP CoolSense, HP SSRM, HP Smart, HP Support Assistant', 7: '1 Year  onsite Warranty', 8: 'NA', 9: 'NA', 10: 'NA', 11: 'NA', 12: 'NA', 13: 'NA', 14: 'NA', 15: 'NA'}","₹40,490"
